,price_USD,type,covered_surface_m2,bedrooms,bathrooms,latitude,longitude,seller,antiquity
3355,70000.0,ph,70.0,3.0,1.0,-34.56813,-58.57657,Di Rosa Propiedades,
3356,59000.0,ph,60.0,2.0,1.0,-34.56554,-58.52317,Di Rosa Propiedades,
3357,55000.0,casa,104.0,3.0,1.0,-34.56036,-58.57042,Di Rosa Propiedades,
3358,110000.0,casa,120.0,2.0,2.0,-34.55283,-58.56744,Di Rosa Propiedades,
3359,95000.0,casa,220.0,5.0,3.0,-34.56144,-58.56427,Di Rosa Propiedades,
3360,65000.0,casa,90.0,2.0,1.0,-34.55834,-58.57398,Di Rosa Propiedades,
3361,120000.0,casa,,3.0,2.0,-34.56413,-58.56551,Di Rosa Propiedades,
3362,40000.0,ph,,2.0,1.0,-34.58699,-58.55063,Di Rosa Propiedades,
3363,105000.0,casa,55.0,2.0,1.0,-34.56303,-58.56337,Di Rosa Propiedades,
3364,70000.0,ph,100.0,3.0,1.0,-34.55845,-58.57753,Di Rosa Propiedades,
3365,56000.0,ph,65.0,2.0,1.0,,,GERON PROPIEDADES,30.0
3366,62000.0,departamento,30.0,,,-34.57826,-58.537766,FASSIO ESTUDIO INTEGRAL INMOBILIARIO,
3367,127000.0,departamento,70.0,2.0,1.0,-34.55421,-58.557217,PERRUCCI MENARDI,0.0
3368,69000.0,departamento,,1.0,1.0,-34.549053,-58.549458,OLIVERA DE SCHWAB PROPIEDADES,0.0
3369,85000.0,departamento,42.0,1.0,1.0,-34.579155,-58.533,CACERES GROUP,10.0
3370,55000.0,casa,54.0,1.0,1.0,-34.54688,-58.59238,Spolita Propiedades,20.0
3371,450000.0,casa,200.0,4.0,2.0,-34.55616,-58.55206,Alonso Inmobiliaria,
3372,,casa,650.0,4.0,2.0,,,ALAN FANATICO GESTION INMOBILIARIA SUC.1,6.0
3373,87000.0,departamento,56.0,1.0,1.0,-34.57399,-58.53896,ALAN FANATICO GESTION INMOBILIARIA SUC.1,
3374,198000.0,casa,140.0,3.0,2.0,-34.536697,-58.557846,Guzzi Propiedades,40.0
3375,160000.0,departamento,85.0,2.0,2.0,-34.55697,-58.54647,Alonso Inmobiliaria,
3376,,departamento,45.0,1.0,1.0,-34.56385,-58.54181,ESTUDIO CARL,0.0
3377,110000.0,departamento,55.0,2.0,,-34.551857,-58.55137,CM LEIVA PROPIEDADES,10.0
3378,160000.0,ph,164.0,3.0,2.0,-34.56803,-58.53521,Alonso Inmobiliaria,25.0
3379,300000.0,casa,400.0,4.0,4.0,-34.56403,-58.56734,Alonso Inmobiliaria,20.0
3380,80000.0,casa,,,,-34.543674,-58.540787,FUMAGALLI PROPIEDADES,
3381,110000.0,casa,,2.0,1.0,-34.541824,-58.564938,GABRIEL GEREMIA PROPIEDADES CSI 4184,
3382,58000.0,departamento,31.0,,,-34.573673,-58.534447,GRALATTO FELDMAN,
3383,120000.0,casa,70.0,1.0,1.0,-34.57946,-58.54342,BARBARO PROPIEDADES,60.0
3384,75000.0,ph,,3.0,2.0,-34.574417,-58.56528,SOLAR PROPIEDADES de V. Marian CSI 4369,
3385,205000.0,casa,230.0,3.0,3.0,-34.55422,-58.562008,LETICIA BOER PROPIEDADES,
3386,180000.0,ph,150.0,3.0,2.0,-34.55584,-58.54409,Alonso Inmobiliaria,20.0
3387,600000.0,casa,405.0,3.0,2.0,-34.54036,-58.56176,Alonso Inmobiliaria,30.0
3388,138000.0,ph,95.0,2.0,1.0,-34.54159,-58.55698,Alonso Inmobiliaria,30.0
3389,200000.0,casa,260.0,4.0,1.0,-34.56117,-58.55969,Alonso Inmobiliaria,50.0
3390,125000.0,ph,,,,-34.53591,-58.547977,FUMAGALLI PROPIEDADES,
3391,170000.0,casa,,,,-34.542606,-58.53381,FUMAGALLI PROPIEDADES,
3392,90000.0,departamento,63.0,3.0,1.0,-34.57887,-58.54455,EDUARDO RUIZ PROPIEDADES,30.0
3393,110000.0,departamento,63.0,3.0,1.0,-34.57887,-58.54455,EDUARDO RUIZ PROPIEDADES,30.0
3394,110000.0,casa,100.0,2.0,1.0,-34.53413,-58.55688,Alonso Inmobiliaria,40.0
3395,99000.0,ph,,,,-34.56785,-58.52535,PRESTOFELIPO PROPIEDADES,
3396,145000.0,ph,,2.0,1.0,-34.554825,-58.553223,FUMAGALLI PROPIEDADES,
3397,130000.0,casa,184.0,5.0,2.0,-34.68888,-58.68936,FAUSTINO PAEZ BIENES RAICES,
3398,400000.0,departamento,,,,-34.57918,-58.543083,FASSIO ESTUDIO INTEGRAL INMOBILIARIO,
3399,145000.0,ph,79.0,2.0,1.0,-34.56082,-58.54785,Alonso Inmobiliaria,50.0
3400,285000.0,casa,177.0,4.0,2.0,-34.57103,-58.53579,Alonso Inmobiliaria,70.0
3401,111000.0,departamento,52.0,1.0,1.0,-34.58056,-58.537518,Gladys MENON Servicios Inmobiliarios,0.0
3402,80000.0,ph,,,,-34.58742,-58.54199,FASSIO ESTUDIO INTEGRAL INMOBILIARIO,
3403,65000.0,departamento,55.0,2.0,1.0,-34.530804,-58.575104,O' DUCH NEGOCIOS INMOBILIARIOS,30.0
3404,238000.0,casa,146.0,2.0,1.0,-34.53296,-58.555218,CARLOS BEZRUK,0.0
3405,550000.0,casa,380.0,4.0,4.0,-34.58153,-58.53568,Dic Propiedades S.A.,30.0
3406,75000.0,casa,48.0,1.0,1.0,-34.566372,-58.533054,Masma Propiedades,40.0
3407,200000.0,casa,,5.0,,,,FASSIO ESTUDIO INTEGRAL INMOBILIARIO,
3408,95000.0,ph,46.0,1.0,1.0,-34.544,-58.545074,CARLOS BEZRUK,25.0
3409,170000.0,departamento,63.0,2.0,1.0,-34.546986,-58.551914,Dic Propiedades S.A.,30.0
3410,195000.0,casa,135.0,3.0,1.0,-34.51261,-58.575844,Dic Propiedades S.A.,10.0
3411,75000.0,ph,66.0,2.0,2.0,-34.558586,-58.56961,Dic Propiedades S.A.,30.0
3412,60000.0,ph,40.0,1.0,1.0,,,BARBARO PROPIEDADES,5.0
3413,122000.0,ph,78.0,2.0,1.0,-34.593563,-58.541813,DIEGO PABLO NOVELLO BIENES RAICES adherido al sistema coldwell banker,0.0
3414,120000.0,casa,176.0,3.0,2.0,-34.563183,-58.572975,FASSIO ESTUDIO INTEGRAL INMOBILIARIO,
3415,190000.0,casa,163.0,3.0,1.0,-34.55254,-58.54226,Alonso Inmobiliaria,15.0
3416,350000.0,ph,160.0,3.0,2.0,-34.54653,-58.55029,Alonso Inmobiliaria,
3417,55000.0,ph,60.0,1.0,1.0,-34.55334,-58.56795,Alonso Inmobiliaria,30.0
3418,300000.0,casa,220.0,3.0,3.0,-34.52909,-58.55688,Alonso Inmobiliaria,20.0
3419,170000.0,ph,300.0,4.0,3.0,-34.55325,-58.54634,Alonso Inmobiliaria,30.0
3420,82000.0,casa,90.0,2.0,1.0,-34.540462,-58.543266,Dic Propiedades S.A.,60.0
3421,91800.0,departamento,46.0,1.0,1.0,-34.581394,-58.5382,DIEGO PABLO NOVELLO BIENES RAICES adherido al sistema coldwell banker,0.0
3422,72000.0,departamento,42.0,0.0,1.0,-34.572994,-58.538094,DINAL PROPIEDADES,0.0
3423,,casa,200.0,3.0,1.0,-34.57125,-58.54465,Alonso Inmobiliaria,40.0
3424,139000.0,ph,,3.0,2.0,,,FASSIO ESTUDIO INTEGRAL INMOBILIARIO,
3425,240000.0,ph,230.0,3.0,1.0,-34.55235,-58.55396,Alonso Inmobiliaria,10.0
3426,75000.0,departamento,45.0,1.0,1.0,-34.55647,-58.56273,DINAL PROPIEDADES,2.0
3427,135000.0,departamento,63.0,3.0,1.0,-34.578136,-58.543423,Dic Propiedades S.A.,25.0
3428,76500.0,departamento,36.0,0.0,1.0,-34.581394,-58.5382,DIEGO PABLO NOVELLO BIENES RAICES adherido al sistema coldwell banker,0.0
3429,80580.0,departamento,36.0,0.0,,-34.581394,-58.5382,DIEGO PABLO NOVELLO BIENES RAICES adherido al sistema coldwell banker,0.0
3430,105000.0,departamento,60.0,2.0,1.0,-34.5751,-58.5393,DINAL PROPIEDADES,30.0
3431,150000.0,departamento,80.0,2.0,1.0,-34.55471,-58.557526,Inmobiliaria Viviana Villalobos,20.0
3432,500000.0,casa,377.0,4.0,5.0,-34.560028,-58.55915,Inmobiliaria Viviana Villalobos,15.0
3433,190000.0,casa,200.0,4.0,2.0,-34.550755,-58.571117,Inmobiliaria Viviana Villalobos,30.0
3434,45000.0,casa,60.0,2.0,1.0,-34.55768,-58.577835,Inmobiliaria Viviana Villalobos,30.0
3435,115000.0,casa,120.0,2.0,1.0,-34.544254,-58.539852,Inmobiliaria Viviana Villalobos,50.0
3436,60000.0,casa,70.0,2.0,2.0,-34.56237,-58.562866,Inmobiliaria Viviana Villalobos,25.0
3437,200000.0,casa,120.0,3.0,1.0,-34.547447,-58.565506,Inmobiliaria Viviana Villalobos,50.0
3438,180000.0,casa,274.0,3.0,2.0,-34.53399,-58.57509,DINAL PROPIEDADES,30.0
3439,95000.0,departamento,50.0,1.0,1.0,-34.548805,-58.549786,Inmobiliaria Viviana Villalobos,2.0
3440,120000.0,casa,120.0,3.0,1.0,-34.577168,-58.538654,Inmobiliaria Viviana Villalobos,40.0
3441,200000.0,casa,190.0,3.0,1.0,-34.577168,-58.538654,Inmobiliaria Viviana Villalobos,20.0
3442,70000.0,departamento,50.0,2.0,1.0,-34.546013,-58.546467,Inmobiliaria Viviana Villalobos,25.0
3443,95000.0,casa,55.0,1.0,1.0,-34.561455,-58.561234,Inmobiliaria Viviana Villalobos,15.0
3444,67000.0,departamento,35.0,0.0,1.0,-34.552837,-58.55905,Inmobiliaria Viviana Villalobos,4.0
3445,600000.0,casa,370.0,5.0,4.0,-34.55348,-58.555344,Inmobiliaria Viviana Villalobos,30.0
3446,125000.0,casa,106.0,3.0,1.0,-34.56356,-58.56477,Inmobiliaria Viviana Villalobos,20.0
3447,260000.0,casa,290.0,4.0,4.0,-34.553165,-58.561184,Inmobiliaria Viviana Villalobos,50.0
3448,120000.0,casa,100.0,2.0,1.0,-34.5557,-58.563454,Inmobiliaria Viviana Villalobos,50.0
3449,208000.0,casa,202.0,2.0,2.0,-34.549202,-58.569088,Inmobiliaria Viviana Villalobos,20.0
3450,62000.0,departamento,30.0,1.0,1.0,-34.551308,-58.557724,Inmobiliaria Viviana Villalobos,20.0
3451,170000.0,departamento,90.0,3.0,2.0,-34.55471,-58.557526,Inmobiliaria Viviana Villalobos,25.0
3452,90000.0,casa,80.0,2.0,1.0,-34.543716,-58.587986,Inmobiliaria Viviana Villalobos,20.0
3453,55000.0,departamento,60.0,2.0,1.0,-34.56044,-58.56733,Inmobiliaria Viviana Villalobos,40.0
3454,210000.0,casa,140.0,3.0,2.0,-34.550198,-58.548897,Inmobiliaria Viviana Villalobos,30.0
3455,85000.0,casa,120.0,2.0,1.0,-34.561832,-58.60443,Inmobiliaria Viviana Villalobos,20.0
3456,40000.0,departamento,30.0,1.0,1.0,-34.56295,-58.567875,Inmobiliaria Viviana Villalobos,20.0
3457,120000.0,casa,90.0,3.0,2.0,-34.561455,-58.56639,Inmobiliaria Viviana Villalobos,15.0
3458,145000.0,casa,150.0,3.0,2.0,-34.55448,-58.53765,Inmobiliaria Viviana Villalobos,50.0
3459,160000.0,departamento,80.0,2.0,1.0,-34.55421,-58.558105,Inmobiliaria Viviana Villalobos,10.0
3460,165000.0,casa,150.0,2.0,1.0,-34.560062,-58.564007,Inmobiliaria Viviana Villalobos,25.0
3461,90000.0,departamento,80.0,3.0,1.0,-34.562206,-58.55177,Inmobiliaria Viviana Villalobos,25.0
3462,100000.0,casa,90.0,2.0,1.0,-34.57354,-58.58149,Inmobiliaria Viviana Villalobos,50.0
3463,70000.0,casa,55.0,1.0,1.0,-34.55343,-58.570824,Inmobiliaria Viviana Villalobos,30.0
3464,85000.0,departamento,55.0,1.0,1.0,-34.547077,-58.556236,Inmobiliaria Viviana Villalobos,5.0
3465,62000.0,departamento,30.0,0.0,1.0,-34.551308,-58.557724,Inmobiliaria Viviana Villalobos,20.0
3466,130000.0,casa,150.0,2.0,2.0,-34.563133,-58.568142,Inmobiliaria Viviana Villalobos,15.0
3467,115000.0,casa,90.0,3.0,1.0,-34.541042,-58.589394,Inmobiliaria Viviana Villalobos,15.0
3468,55000.0,departamento,70.0,3.0,1.0,-34.56046,-58.52785,Inmobiliaria Viviana Villalobos,40.0
3469,160000.0,departamento,65.0,2.0,1.0,-34.5551,-58.55304,Inmobiliaria Viviana Villalobos,20.0
3470,150000.0,casa,150.0,3.0,2.0,-34.551983,-58.545143,Inmobiliaria Viviana Villalobos,50.0
3471,160000.0,casa,250.0,3.0,1.0,-34.572132,-58.563892,Inmobiliaria Viviana Villalobos,20.0
3472,67000.0,departamento,40.0,0.0,1.0,-34.57441,-58.537296,Inmobiliaria Viviana Villalobos,4.0
3473,65000.0,casa,80.0,2.0,1.0,-34.56181,-58.568214,Inmobiliaria Viviana Villalobos,20.0
3474,43000.0,departamento,40.0,1.0,1.0,-34.558388,-58.569405,Inmobiliaria Viviana Villalobos,10.0
3475,220000.0,casa,221.0,4.0,2.0,-34.556847,-58.56582,Inmobiliaria Viviana Villalobos,25.0
3476,180000.0,casa,219.0,3.0,2.0,-34.51675,-58.575096,Inmobiliaria Viviana Villalobos,20.0
3477,145000.0,departamento,70.0,2.0,2.0,-34.55485,-58.55771,Inmobiliaria Viviana Villalobos,30.0
3478,80000.0,casa,100.0,3.0,1.0,-34.55717,-58.603462,Inmobiliaria Viviana Villalobos,40.0
3479,185000.0,casa,180.0,4.0,2.0,-34.550648,-58.56003,Inmobiliaria Viviana Villalobos,25.0
3480,55000.0,casa,40.0,1.0,1.0,-34.546566,-58.56425,Inmobiliaria Viviana Villalobos,30.0
3481,135000.0,casa,80.0,1.0,1.0,-34.55049,-58.55514,Inmobiliaria Viviana Villalobos,15.0
3482,250000.0,casa,150.0,3.0,3.0,-34.545715,-58.54652,Inmobiliaria Viviana Villalobos,20.0
3483,120000.0,casa,200.0,3.0,1.0,-34.568947,-58.572514,Inmobiliaria Viviana Villalobos,40.0
3484,48000.0,departamento,40.0,1.0,1.0,-34.548134,-58.57109,Inmobiliaria Viviana Villalobos,20.0
3485,95000.0,casa,95.0,2.0,1.0,-34.56892,-58.565,Inmobiliaria Viviana Villalobos,40.0
3486,300000.0,casa,240.0,4.0,3.0,-34.55275,-58.5536,Inmobiliaria Viviana Villalobos,15.0
3487,160000.0,casa,153.0,3.0,2.0,-34.575893,-58.54559,DINAL PROPIEDADES,20.0
3488,105000.0,departamento,47.0,1.0,1.0,-34.572914,-58.53726,DINAL PROPIEDADES,0.0
3489,230000.0,casa,100.0,2.0,1.0,-34.537064,-58.566677,Inmobiliaria Viviana Villalobos,15.0
3490,130000.0,casa,80.0,2.0,1.0,-34.538105,-58.561016,Inmobiliaria Viviana Villalobos,39.0
3491,86000.0,departamento,33.0,1.0,1.0,-34.540928,-58.54556,DINAL PROPIEDADES,5.0
3492,90000.0,departamento,51.0,1.0,1.0,-34.580273,-58.53405,DINAL PROPIEDADES,4.0
3493,115000.0,departamento,50.0,1.0,1.0,-34.553864,-58.55891,Inmobiliaria Viviana Villalobos,5.0
3494,110000.0,casa,70.0,2.0,1.0,-34.577168,-58.538654,Inmobiliaria Viviana Villalobos,50.0
3495,65000.0,departamento,31.0,1.0,1.0,,,FASSIO ESTUDIO INTEGRAL INMOBILIARIO,
3496,185000.0,casa,190.0,4.0,3.0,-34.55938,-58.564903,Inmobiliaria Viviana Villalobos,30.0
3497,60000.0,casa,31.0,1.0,1.0,-34.535015,-58.559784,Inmobiliaria Viviana Villalobos,30.0
3498,90000.0,casa,70.0,2.0,1.0,-34.577168,-58.538654,Inmobiliaria Viviana Villalobos,26.0
3499,80000.0,casa,70.0,2.0,1.0,-34.55291,-58.568253,Inmobiliaria Viviana Villalobos,50.0
3500,88000.0,departamento,45.0,1.0,1.0,-34.556324,-58.56292,DINAL PROPIEDADES,4.0
3501,115000.0,departamento,54.0,2.0,1.0,-34.551388,-58.56086,DINAL PROPIEDADES,0.0
3502,120000.0,ph,42.0,2.0,2.0,-34.557735,-58.555527,DINAL PROPIEDADES,20.0
3503,95000.0,casa,55.0,2.0,1.0,-34.584877,-58.52755,CALDEO PROPIEDADES,
3504,180000.0,ph,,3.0,2.0,-34.57312,-58.53614,FASSIO ESTUDIO INTEGRAL INMOBILIARIO,
3505,100000.0,casa,156.0,2.0,2.0,-34.583385,-58.569523,FASSIO ESTUDIO INTEGRAL INMOBILIARIO,
3506,120000.0,casa,135.0,2.0,1.0,-34.511375,-58.578636,JOPER Propiedades,
3507,115000.0,casa,51.0,2.0,1.0,-34.55628,-58.54526,Alonso Inmobiliaria,5.0
3508,230000.0,departamento,86.0,2.0,2.0,-34.574844,-58.536793,DINAL PROPIEDADES,3.0
3509,145000.0,departamento,55.0,2.0,1.0,-34.552288,-58.56007,DINAL PROPIEDADES,3.0
3510,135000.0,ph,90.0,2.0,1.0,-34.539745,-58.544846,"J.C. SUAREZ, PROPIEDADES",45.0
3511,75000.0,departamento,,2.0,1.0,-34.575634,-58.5472,FASSIO ESTUDIO INTEGRAL INMOBILIARIO,40.0
3512,280000.0,casa,130.0,3.0,4.0,-34.58162,-58.54178,ING. BERNETTI PROPIEDADES,10.0
3513,76000.0,departamento,40.0,1.0,1.0,-34.553326,-58.55602,Inmobiliaria Viviana Villalobos,50.0
3514,59000.0,departamento,28.0,0.0,1.0,-34.578335,-58.54314,FASSIO ESTUDIO INTEGRAL INMOBILIARIO,
3515,190000.0,casa,118.0,3.0,1.0,-34.55639,-58.545,BELFORTE PROPIEDADES,44.0
3516,260000.0,casa,,,,-34.555153,-58.55112,FASSIO ESTUDIO INTEGRAL INMOBILIARIO,
3517,140000.0,departamento,57.0,1.0,1.0,-34.57451,-58.537907,Pulero Propiedades,0.0
3518,115000.0,ph,,2.0,,-34.57709,-58.548424,FASSIO ESTUDIO INTEGRAL INMOBILIARIO,
3519,155000.0,ph,106.0,2.0,2.0,-34.57709,-58.548424,FASSIO ESTUDIO INTEGRAL INMOBILIARIO,
3520,180000.0,casa,140.0,4.0,2.0,,,ALAN FANATICO GESTION INMOBILIARIA SUC.1,
3521,110000.0,departamento,46.0,1.0,,-34.549236,-58.55882,MARIN INMUEBLES,15.0
3522,360000.0,casa,,3.0,2.0,,,ESTUDIO DEL PILAR,10.0
3523,112000.0,departamento,50.0,1.0,1.0,-34.57379,-58.534985,Tizado Alto Palermo,0.0
3524,120000.0,departamento,70.0,2.0,1.0,-34.57628,-58.53504,DINAL PROPIEDADES,0.0
3525,140000.0,casa,170.0,2.0,1.0,-34.553085,-58.53628,J. Wolf Propiedades,20.0
3526,65000.0,departamento,42.0,1.0,1.0,-34.57206,-58.53533,J. Wolf Propiedades,0.0
3527,270000.0,casa,230.0,4.0,2.0,-34.551117,-58.548645,J. Wolf Propiedades,20.0
3528,205000.0,casa,60.0,1.0,1.0,-34.543053,-58.562023,J. Wolf Propiedades,20.0
3529,300000.0,casa,250.0,4.0,3.0,-34.574306,-58.527832,J. Wolf Propiedades,20.0
3530,165000.0,casa,160.0,2.0,2.0,-34.55961,-58.544483,J. Wolf Propiedades,20.0
3531,120000.0,casa,140.0,3.0,1.0,-34.563705,-58.560043,J. Wolf Propiedades,20.0
3532,90000.0,casa,120.0,0.0,,-34.533714,-58.56357,J. Wolf Propiedades,0.0
3533,185000.0,casa,120.0,3.0,1.0,-34.56788,-58.53936,J. Wolf Propiedades,20.0
3534,160000.0,casa,100.0,3.0,1.0,-34.549236,-58.55882,J. Wolf Propiedades,20.0
3535,105000.0,casa,220.0,0.0,,-34.54527,-58.52727,J. Wolf Propiedades,20.0
3536,210000.0,casa,130.0,2.0,1.0,-34.559628,-58.545563,J. Wolf Propiedades,20.0
3537,180000.0,casa,500.0,0.0,,-34.56588,-58.56445,J. Wolf Propiedades,30.0
3538,190000.0,casa,170.0,5.0,2.0,-34.546883,-58.565636,J. Wolf Propiedades,30.0
3539,560000.0,casa,348.0,2.0,1.0,-34.56926,-58.54056,J. Wolf Propiedades,30.0
3540,170000.0,ph,130.0,2.0,1.0,-34.5663,-58.566853,J. Wolf Propiedades,0.0
3541,135000.0,ph,,2.0,1.0,-34.56793,-58.543697,J. Wolf Propiedades,0.0
3542,110000.0,casa,,2.0,2.0,-34.549236,-58.55882,J. Wolf Propiedades,20.0
3543,180000.0,casa,220.0,4.0,2.0,-34.56789,-58.54462,J. Wolf Propiedades,20.0
3544,300000.0,casa,200.0,3.0,,-34.57164,-58.54716,J. Wolf Propiedades,20.0
3545,115000.0,casa,150.0,3.0,2.0,-34.56115,-58.524185,J. Wolf Propiedades,25.0
3546,160000.0,ph,360.0,3.0,2.0,-34.567993,-58.564762,J. Wolf Propiedades,8.0
3547,130000.0,casa,165.0,2.0,1.0,-37.20173,-59.84107,J. Wolf Propiedades,30.0
3548,150000.0,ph,200.0,4.0,2.0,-34.52939,-58.573406,J. Wolf Propiedades,45.0
3549,250000.0,casa,200.0,2.0,1.0,-34.578823,-58.531548,J. Wolf Propiedades,25.0
3550,170000.0,casa,240.0,0.0,2.0,-34.59249,-58.54533,J. Wolf Propiedades,35.0
3551,45000.0,departamento,30.0,1.0,1.0,-34.56906,-58.548637,J. Wolf Propiedades,25.0
3552,110000.0,departamento,68.0,1.0,1.0,-34.543045,-58.567196,J. Wolf Propiedades,5.0
3553,150000.0,departamento,55.0,2.0,1.0,-34.57875,-58.53249,J. Wolf Propiedades,15.0
3554,59000.0,departamento,28.0,0.0,1.0,-34.549236,-58.55882,J. Wolf Propiedades,0.0
3555,60000.0,departamento,35.0,0.0,1.0,-34.575752,-58.537094,J. Wolf Propiedades,20.0
3556,125000.0,ph,60.0,2.0,1.0,-34.56792,-58.54933,J. Wolf Propiedades,40.0
3557,145000.0,ph,65.0,2.0,1.0,-34.54511,-58.56984,J. Wolf Propiedades,4.0
3558,135000.0,ph,60.0,2.0,1.0,-34.54511,-58.56984,J. Wolf Propiedades,4.0
3559,120000.0,ph,65.0,3.0,2.0,-34.568867,-58.547543,J. Wolf Propiedades,35.0
3560,140000.0,ph,47.0,1.0,1.0,-34.56538,-58.54965,J. Wolf Propiedades,12.0
3561,85000.0,ph,40.0,1.0,1.0,-34.56538,-58.54965,J. Wolf Propiedades,15.0
3562,130000.0,ph,170.0,3.0,2.0,-34.568047,-58.53524,J. Wolf Propiedades,35.0
3563,48000.0,ph,31.0,1.0,1.0,-34.560383,-58.562164,J. Wolf Propiedades,40.0
3564,110000.0,departamento,47.0,1.0,1.0,-34.54806,-58.55719,J. Wolf Propiedades,6.0
3565,112000.0,departamento,37.0,1.0,1.0,-34.57506,-58.545937,J. Wolf Propiedades,0.0
3566,50000.0,ph,78.0,2.0,1.0,-34.585716,-58.546463,J. Wolf Propiedades,0.0
3567,75000.0,ph,75.0,2.0,1.0,-34.585716,-58.546463,J. Wolf Propiedades,30.0
3568,190000.0,ph,90.0,2.0,2.0,-34.544064,-58.560833,J. Wolf Propiedades,15.0
3569,60000.0,departamento,34.0,0.0,1.0,-34.57385,-58.534977,J. Wolf Propiedades,0.0
3570,290000.0,departamento,113.0,3.0,2.0,-34.54986,-58.55562,J. Wolf Propiedades,20.0
3571,100000.0,departamento,48.0,1.0,1.0,-34.573742,-58.534912,J. Wolf Propiedades,0.0
3572,159000.0,departamento,59.0,2.0,1.0,-34.54506,-58.548775,J. Wolf Propiedades,5.0
3573,85000.0,departamento,70.0,2.0,1.0,-34.575752,-58.537094,J. Wolf Propiedades,40.0
3574,87000.0,departamento,80.0,4.0,1.0,-34.58707,-58.535995,J. Wolf Propiedades,40.0
3575,60000.0,departamento,70.0,2.0,1.0,-34.55842,-58.53627,J. Wolf Propiedades,40.0
3576,60000.0,departamento,83.0,2.0,1.0,-34.554108,-58.531982,J. Wolf Propiedades,40.0
3577,75000.0,ph,60.0,2.0,1.0,-34.53896,-58.55189,J. Wolf Propiedades,45.0
3578,85000.0,departamento,83.0,3.0,1.0,-34.554127,-58.53197,J. Wolf Propiedades,40.0
3579,50000.0,departamento,37.0,1.0,1.0,-34.557373,-58.54793,J. Wolf Propiedades,40.0
3580,100000.0,departamento,60.0,3.0,1.0,-34.57811,-58.54509,J. Wolf Propiedades,40.0
3581,100000.0,ph,70.0,2.0,1.0,-34.55929,-58.539894,J. Wolf Propiedades,50.0
3582,95000.0,departamento,52.0,2.0,1.0,-34.56538,-58.541237,J. Wolf Propiedades,35.0
3583,280000.0,departamento,90.0,3.0,2.0,-34.57568,-58.54291,J. Wolf Propiedades,8.0
3584,76000.0,casa,100.0,2.0,1.0,-34.555103,-58.57853,J. Wolf Propiedades,30.0
3585,105000.0,departamento,60.0,2.0,1.0,-34.575752,-58.537094,J. Wolf Propiedades,10.0
3586,100000.0,departamento,48.0,1.0,1.0,-34.573803,-58.534927,J. Wolf Propiedades,0.0
3587,150000.0,departamento,74.0,3.0,1.0,-34.57472,-58.541965,J. Wolf Propiedades,20.0
3588,100000.0,departamento,120.0,4.0,2.0,-34.571026,-58.55575,J. Wolf Propiedades,25.0
3589,90000.0,departamento,38.0,1.0,1.0,-34.55242,-58.55663,J. Wolf Propiedades,15.0
3590,85000.0,departamento,52.0,1.0,1.0,-34.578995,-58.536186,J. Wolf Propiedades,10.0
3591,270000.0,ph,110.0,3.0,2.0,-34.566563,-58.552166,J. Wolf Propiedades,0.0
3592,180000.0,ph,120.0,2.0,2.0,-34.56178,-58.547405,J. Wolf Propiedades,0.0
3593,220000.0,casa,180.0,3.0,2.0,-34.551674,-58.560467,J. Wolf Propiedades,10.0
3594,400000.0,departamento,250.0,6.0,5.0,-34.579163,-58.543137,J. Wolf Propiedades,10.0
3595,180000.0,ph,120.0,4.0,2.0,-34.557373,-58.54793,J. Wolf Propiedades,0.0
3596,110000.0,departamento,42.0,1.0,1.0,-34.54641,-58.55545,DINAL PROPIEDADES,4.0
3597,129000.0,ph,90.0,4.0,2.0,-34.54321,-58.56702,DINAL PROPIEDADES,15.0
3598,140000.0,ph,98.0,4.0,2.0,-34.55371,-58.56715,DINAL PROPIEDADES,10.0
3599,64000.0,ph,65.0,2.0,1.0,-34.541462,-58.578255,DINAL PROPIEDADES,45.0
3600,85000.0,ph,60.0,2.0,1.0,-34.565437,-58.538185,DINAL PROPIEDADES,30.0
3601,75000.0,ph,52.0,1.0,1.0,-34.587154,-58.53787,DINAL PROPIEDADES,15.0
3602,88000.0,ph,76.0,2.0,1.0,-34.561993,-58.570538,DINAL PROPIEDADES,30.0
3603,155000.0,ph,87.0,3.0,2.0,-34.55029,-58.56663,DINAL PROPIEDADES,10.0
3604,165000.0,casa,115.0,2.0,2.0,-34.556213,-58.563602,DINAL PROPIEDADES,10.0
3605,340000.0,casa,204.0,3.0,3.0,-34.554424,-58.561775,DINAL PROPIEDADES,25.0
3606,125000.0,ph,62.0,2.0,1.0,-34.5593,-58.549847,DINAL PROPIEDADES,30.0
3607,250000.0,casa,144.0,4.0,2.0,-34.572395,-58.534992,DINAL PROPIEDADES,15.0
3608,190000.0,casa,90.0,2.0,2.0,-34.566692,-58.53563,DINAL PROPIEDADES,40.0
3609,520000.0,casa,350.0,3.0,3.0,-34.581123,-58.53855,DINAL PROPIEDADES,30.0
3610,50000.0,departamento,,2.0,1.0,-34.584614,-58.562515,FASSIO ESTUDIO INTEGRAL INMOBILIARIO,
3611,170000.0,casa,260.0,6.0,6.0,-34.54203,-58.57146,Pedro Cartalla Propiedades,40.0
3612,75000.0,ph,66.0,2.0,2.0,-34.558586,-58.56961,Dic Propiedades S.A.,30.0
3613,155000.0,casa,170.0,3.0,2.0,-34.55136,-58.5331,ILIEV & DURAES PROPIEDADES,10.0
