,price_USD,type,covered_surface_m2,bedrooms,bathrooms,antiquity,latitude,longitude,seller
2186,115000.0,casa,75.0,2.0,2.0,0.0,-34.53665,-58.55964,Sarro Pucheta Propiedades
2187,160000.0,departamento,72.0,3.0,1.0,50.0,-34.54895,-58.55651,Alonso Inmobiliaria
2188,220000.0,ph,100.0,3.0,2.0,0.0,-34.54375,-58.550648,PERRUCCI MENARDI
2189,360000.0,departamento,140.0,4.0,3.0,6.0,-34.5444,-58.55357,Alonso Inmobiliaria
2190,77000.0,departamento,59.0,2.0,1.0,,-34.56889,-58.528744,CARRERA PROPIEDADES
2191,140000.0,casa,129.0,2.0,2.0,30.0,-34.55667,-58.54131,Inmobiliaria Perez
2192,232000.0,casa,,2.0,1.0,,-34.56125,-58.543373,ZENI PROPIEDADES
2193,55000.0,ph,75.0,2.0,1.0,15.0,-34.55689,-58.57097,Alonso Inmobiliaria
2194,73000.0,ph,58.0,2.0,1.0,0.0,-34.56232,-58.561543,MATTICOLI INMOBILIARIA
2195,117000.0,departamento,60.0,2.0,1.0,34.0,-34.573654,-58.542652,MATTICOLI INMOBILIARIA
2196,52000.0,ph,45.0,1.0,1.0,0.0,-34.56232,-58.561543,MATTICOLI INMOBILIARIA
2197,150000.0,ph,101.0,2.0,1.0,30.0,-34.584095,-58.544548,BARBARO PROPIEDADES
2198,140000.0,casa,23.0,5.0,3.0,70.0,,,BARBARO PROPIEDADES
2199,72000.0,ph,61.0,2.0,1.0,0.0,-34.56232,-58.561543,MATTICOLI INMOBILIARIA
2200,65500.0,ph,45.0,2.0,1.0,0.0,-34.56232,-58.561543,MATTICOLI INMOBILIARIA
2201,52000.0,ph,45.0,1.0,1.0,0.0,-34.56232,-58.561543,MATTICOLI INMOBILIARIA
2202,80000.0,ph,1.0,3.0,2.0,0.0,-34.56051,-58.56581,MATTICOLI INMOBILIARIA
2203,120000.0,casa,120.0,4.0,3.0,35.0,-34.567245,-58.533035,BARBARO PROPIEDADES
2204,90000.0,ph,60.0,2.0,1.0,30.0,,,BARBARO PROPIEDADES
2205,115000.0,ph,100.0,2.0,2.0,60.0,-34.571697,-58.527935,BARBARO PROPIEDADES
2206,130000.0,casa,147.0,2.0,1.0,60.0,-34.5923,-58.5237,BARBARO PROPIEDADES
2207,180000.0,casa,165.0,2.0,3.0,50.0,,,BARBARO PROPIEDADES
2208,130000.0,casa,150.0,4.0,3.0,45.0,-34.585285,-58.531452,BARBARO PROPIEDADES
2209,84000.0,departamento,48.0,1.0,1.0,0.0,-34.549667,-58.548805,OLIVERA DE SCHWAB PROPIEDADES
2210,89000.0,departamento,49.0,1.0,1.0,45.0,-34.553326,-58.55602,MATTICOLI INMOBILIARIA
2211,210000.0,casa,170.0,3.0,1.0,0.0,-34.58774,-58.54909,BARBARO PROPIEDADES
2212,60000.0,ph,60.0,3.0,1.0,0.0,-34.582584,-58.54913,BARBARO PROPIEDADES
2213,88000.0,ph,56.0,2.0,2.0,30.0,-34.5374,-58.54558,GERON PROPIEDADES
2214,158000.0,ph,82.0,2.0,1.0,35.0,-34.54569,-58.5555,GERON PROPIEDADES
2215,175000.0,casa,,,,,-34.551334,-58.573395,FUMAGALLI PROPIEDADES
2216,235000.0,casa,160.0,3.0,2.0,,-34.56239,-58.57687,Alonso Inmobiliaria
2217,95000.0,departamento,85.0,3.0,1.0,30.0,-34.56803,-58.535206,Montenegro Propiedades
2218,480000.0,casa,400.0,5.0,4.0,10.0,-34.54621,-58.550926,Alonso Inmobiliaria
2219,47000.0,departamento,30.0,,1.0,30.0,-34.55019,-58.55218,Alonso Inmobiliaria
2220,68000.0,ph,45.0,1.0,1.0,20.0,-34.55832,-58.56605,Alonso Inmobiliaria
2221,370000.0,casa,187.0,4.0,2.0,20.0,-34.57405,-58.53598,Alonso Inmobiliaria
2222,165000.0,casa,130.0,2.0,1.0,50.0,-34.556778,-58.537582,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2223,150000.0,casa,150.0,,,,,,EDUARDO RUIZ PROPIEDADES
2224,65000.0,departamento,35.0,1.0,1.0,,-34.578075,-58.547207,ESTUDIO DEL PILAR
2225,75000.0,departamento,65.0,2.0,1.0,,-34.55912,-58.537,DE PAOLA PROPIEDADES
2226,55000.0,departamento,40.0,1.0,,,-34.567047,-58.53055,EDUARDO RUIZ PROPIEDADES
2227,135000.0,casa,120.0,,3.0,,-34.54656,-58.563644,ALAN FANATICO GESTION INMOBILIARIA
2228,330000.0,casa,240.0,4.0,,,-34.565178,-58.532818,EDUARDO RUIZ PROPIEDADES
2229,160000.0,ph,78.0,2.0,1.0,,-34.54538,-58.55424,Alonso Inmobiliaria
2230,260000.0,casa,180.0,3.0,2.0,35.0,-34.55419,-58.56121,Alonso Inmobiliaria
2231,160000.0,ph,100.0,3.0,1.0,,-34.5472,-58.54796,Alonso Inmobiliaria
2232,175000.0,casa,100.0,2.0,1.0,,-34.56693,-58.5354,Alonso Inmobiliaria
2233,83000.0,ph,135.0,2.0,2.0,40.0,-34.52939,-58.573406,EVR PROPIEDADES
2234,175000.0,departamento,80.0,2.0,2.0,,-34.55053,-58.55136,Alonso Inmobiliaria
2235,170000.0,casa,132.0,2.0,1.0,20.0,-34.55402,-58.558506,Montenegro Propiedades
2236,70000.0,departamento,39.0,1.0,1.0,50.0,-34.55625,-58.5498,Alonso Inmobiliaria
2237,75000.0,casa,67.0,2.0,1.0,20.0,-34.581963,-58.57257,Montenegro Propiedades
2238,220000.0,casa,117.0,2.0,1.0,2.0,,,BARBARO PROPIEDADES
2239,82000.0,departamento,52.0,1.0,1.0,15.0,-34.5425,-58.54755,Alonso Inmobiliaria
2240,170000.0,departamento,53.0,1.0,1.0,30.0,-34.54974,-58.55595,Alonso Inmobiliaria
2241,115000.0,departamento,45.0,1.0,1.0,6.0,-34.54915,-58.55105,Alonso Inmobiliaria
2242,290000.0,casa,235.0,4.0,2.0,40.0,-34.55717,-58.54612,Alonso Inmobiliaria
2243,64000.0,departamento,35.0,1.0,1.0,4.0,-34.56225,-58.54403,Alonso Inmobiliaria
2244,130000.0,ph,111.0,2.0,1.0,,-34.55742,-58.54623,Alonso Inmobiliaria
2245,120000.0,departamento,100.0,2.0,1.0,10.0,-34.54985,-58.56882,Alonso Inmobiliaria
2246,95000.0,departamento,48.0,1.0,1.0,5.0,-34.55256,-58.55873,Alonso Inmobiliaria
2247,205000.0,departamento,100.0,3.0,1.0,5.0,-34.55256,-58.55873,Alonso Inmobiliaria
2248,292000.0,departamento,146.0,2.0,1.0,,-34.55194,-58.55196,Alonso Inmobiliaria
2249,79000.0,departamento,40.0,1.0,1.0,,-34.58463,-58.57031,Alonso Inmobiliaria
2250,160000.0,casa,331.0,1.0,1.0,,-34.5488,-58.52907,Alonso Inmobiliaria
2251,135000.0,casa,70.0,2.0,2.0,20.0,-34.55562,-58.5599,Alonso Inmobiliaria
2252,86000.0,departamento,56.0,2.0,1.0,20.0,-34.5634,-58.57415,Alonso Inmobiliaria
2253,120000.0,casa,105.0,2.0,1.0,40.0,-33.510586,-70.75726,Montenegro Propiedades
2254,135000.0,casa,90.0,3.0,1.0,20.0,-34.57991,-58.532356,Montenegro Propiedades
2255,130000.0,casa,100.0,2.0,2.0,20.0,-34.57575,-58.5371,Alonso Inmobiliaria
2256,73000.0,casa,150.0,3.0,2.0,,-34.52622,-58.58006,Spolita Propiedades
2257,165000.0,casa,130.0,2.0,1.0,60.0,-34.572044,-58.549072,CARRERA PROPIEDADES
2258,65000.0,departamento,31.0,,1.0,25.0,-34.54129,-58.56437,Alonso Inmobiliaria
2259,75000.0,departamento,43.0,1.0,1.0,0.0,-34.57351,-58.53353,Montenegro Propiedades
2260,120000.0,departamento,58.0,2.0,1.0,20.0,-34.573704,-58.53864,NOA PROPIEDADES
2261,75000.0,ph,39.0,1.0,1.0,,-34.55037,-58.55258,Alonso Inmobiliaria
2262,115000.0,casa,75.0,2.0,1.0,30.0,-34.552586,-58.562626,Montenegro Propiedades
2263,48000.0,departamento,40.0,1.0,1.0,0.0,,,ALAN FANATICO GESTION INMOBILIARIA
2264,45000.0,departamento,40.0,1.0,1.0,0.0,,,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2265,62000.0,ph,70.0,2.0,2.0,30.0,-34.56267,-58.544598,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2266,120000.0,ph,,,,,-34.53643,-58.55119,FUMAGALLI PROPIEDADES
2267,94000.0,departamento,48.0,1.0,1.0,,-34.58,-58.54,CARRERA PROPIEDADES
2268,97000.0,departamento,48.0,1.0,1.0,,-34.58,-58.54,CARRERA PROPIEDADES
2269,94000.0,departamento,59.0,1.0,1.0,,-34.58109,-58.53836,CARRERA PROPIEDADES
2270,139000.0,departamento,77.0,2.0,1.0,,-34.58109,-58.53836,CARRERA PROPIEDADES
2271,175000.0,casa,91.0,3.0,1.0,,-34.535168,-58.56179,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2272,115000.0,ph,85.0,2.0,1.0,40.0,-34.565098,-58.56289,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2273,75000.0,departamento,37.0,0.0,1.0,,,,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2274,70000.0,ph,110.0,3.0,1.0,40.0,,,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2275,58000.0,ph,75.0,1.0,1.0,45.0,,,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2276,119000.0,ph,50.0,2.0,1.0,,,,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2277,88000.0,ph,90.0,3.0,1.0,,-34.5421,-58.5575,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2278,135000.0,departamento,90.0,3.0,2.0,45.0,-34.55141,-58.555782,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2279,195000.0,departamento,86.0,2.0,2.0,5.0,-34.55039,-58.559086,Montenegro Propiedades
2280,125000.0,departamento,62.0,2.0,2.0,5.0,-34.578773,-58.542603,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2281,250000.0,casa,340.0,5.0,5.0,,-34.55948,-58.56663,Alonso Inmobiliaria
2282,135000.0,departamento,77.0,3.0,,,-34.57388,-58.542763,EDUARDO RUIZ PROPIEDADES
2283,80000.0,departamento,55.0,1.0,1.0,10.0,-34.554394,-58.55979,Montenegro Propiedades
2284,190000.0,casa,160.0,3.0,4.0,,-34.54174,-58.58113,Alonso Inmobiliaria
2285,72000.0,departamento,45.0,1.0,1.0,,-34.54898,-58.55363,Alonso Inmobiliaria
2286,89000.0,ph,,2.0,,,-34.583805,-58.54258,COZZO PROPIEDADES
2287,65000.0,ph,68.0,1.0,1.0,,,,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2288,155000.0,casa,80.0,2.0,1.0,50.0,-34.5529,-58.544353,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2289,52000.0,ph,65.0,2.0,1.0,50.0,,,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2290,130000.0,casa,120.0,2.0,2.0,40.0,-34.5457,-58.544518,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2291,50000.0,departamento,32.0,0.0,1.0,,-34.577797,-58.528244,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2292,79000.0,departamento,42.0,1.0,1.0,7.0,-34.5398,-58.546738,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2293,90000.0,ph,120.0,4.0,2.0,50.0,,,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2294,39000.0,ph,31.0,1.0,1.0,50.0,-34.55069,-58.535004,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2295,55000.0,ph,83.0,2.0,1.0,50.0,-34.55153,-58.535748,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2296,53000.0,casa,80.0,,,,-34.546043,-58.537876,CARRERA PROPIEDADES
2297,230000.0,casa,244.0,4.0,3.0,15.0,-27.469213,-58.830635,Solimano Dal Pos Inmuebles
2298,90000.0,casa,180.0,5.0,2.0,,-34.53649,-58.57545,Spolita Propiedades
2299,110000.0,casa,150.0,3.0,2.0,,-34.534412,-58.556335,INMOBILIARIA ALEMANA
2300,90000.0,departamento,53.0,1.0,1.0,,-34.54787,-58.55605,Alonso Inmobiliaria
2301,55000.0,departamento,57.0,2.0,1.0,,-34.5572,-58.534653,CARRERA PROPIEDADES
2302,200000.0,casa,90.0,4.0,2.0,15.0,-34.568245,-58.542637,Montenegro Propiedades
2303,100000.0,casa,150.0,2.0,1.0,50.0,-34.55215,-58.56669,Alonso Inmobiliaria
2304,220000.0,casa,84.0,2.0,1.0,50.0,-34.5438,-58.55463,ALAN FANATICO GESTION INMOBILIARIA
2305,210000.0,departamento,86.0,3.0,1.0,6.0,-34.55039,-58.559086,Montenegro Propiedades
2306,62000.0,departamento,34.0,0.0,1.0,,,,EDUARDO RUIZ PROPIEDADES
2307,130000.0,departamento,79.0,2.0,1.0,,-34.54897,-58.54963,Alonso Inmobiliaria
2308,120000.0,ph,85.0,3.0,1.0,,-34.55443,-58.544163,ALAN FANATICO GESTION INMOBILIARIA
2309,140000.0,casa,70.0,2.0,1.0,35.0,-34.556557,-58.540066,ALAN FANATICO GESTION INMOBILIARIA
2310,162000.0,casa,160.0,3.0,2.0,35.0,-34.562557,-58.540752,CARRERA PROPIEDADES
2311,85000.0,casa,90.0,2.0,1.0,50.0,-34.53859,-58.5865,Spolita Propiedades
2312,50000.0,departamento,29.0,0.0,1.0,20.0,-34.577507,-58.541065,Montenegro Propiedades
2313,72000.0,departamento,51.0,1.0,1.0,0.0,-34.55696,-58.546314,Montenegro Propiedades
2314,100000.0,departamento,63.0,2.0,1.0,0.0,-34.575752,-58.537094,Montenegro Propiedades
2315,50000.0,ph,52.0,1.0,1.0,,-34.55403,-58.5413,ALAN FANATICO GESTION INMOBILIARIA
2316,42000.0,departamento,28.0,1.0,1.0,,-34.53162,-58.5628,Alonso Inmobiliaria
2317,39000.0,ph,28.0,0.0,1.0,,-34.5685,-58.525906,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2318,147000.0,casa,187.0,4.0,2.0,20.0,-34.554264,-58.539433,CARRERA PROPIEDADES
2319,105000.0,departamento,48.0,1.0,1.0,,-34.546497,-58.552734,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2320,40000.0,departamento,32.0,1.0,1.0,,-34.568645,-58.564644,ALAN FANATICO GESTION INMOBILIARIA
2321,43000.0,departamento,42.0,1.0,1.0,,,,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2322,57000.0,ph,64.0,2.0,1.0,,-34.54234,-58.552643,EDUARDO RUIZ PROPIEDADES
2323,380000.0,casa,350.0,3.0,3.0,16.0,-34.552174,-58.573948,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2324,87000.0,departamento,53.0,2.0,1.0,40.0,-34.559708,-58.54297,O' DUCH NEGOCIOS INMOBILIARIOS
2325,87000.0,departamento,53.0,2.0,1.0,40.0,-34.559708,-58.54297,O' DUCH NEGOCIOS INMOBILIARIOS
2326,160000.0,casa,80.0,3.0,1.0,0.0,-34.588448,-58.524883,BARBARO PROPIEDADES
2327,60000.0,casa,104.0,5.0,5.0,,-34.51786,-58.58155,Spolita Propiedades
2328,110000.0,casa,100.0,2.0,1.0,22.0,-34.54012,-58.57457,Spolita Propiedades
2329,60000.0,ph,93.0,3.0,1.0,4.0,-34.5476,-58.59083,Spolita Propiedades
2330,78000.0,ph,120.0,2.0,1.0,12.0,-34.55481,-58.57082,Alonso Inmobiliaria
2331,80000.0,departamento,40.0,1.0,1.0,6.0,-34.57595,-58.53727,MATTICOLI INMOBILIARIA
2332,64500.0,departamento,40.0,1.0,1.0,45.0,-34.583473,-58.53762,MATTICOLI INMOBILIARIA
2333,38000.0,ph,66.0,2.0,2.0,40.0,-34.558586,-58.56961,MATTICOLI INMOBILIARIA
2334,105000.0,departamento,70.0,2.0,2.0,0.0,-34.55596,-58.544506,CARRERA PROPIEDADES
2335,98000.0,departamento,67.0,2.0,2.0,0.0,-34.55596,-58.544506,CARRERA PROPIEDADES
2336,80000.0,departamento,42.0,1.0,1.0,,-34.575443,-58.536846,Grupo Dinal y Lener Constructora
2337,130000.0,departamento,42.0,1.0,1.0,,-34.575443,-58.536846,Grupo Dinal y Lener Constructora
2338,160000.0,departamento,67.0,2.0,1.0,,-34.575443,-58.536846,Grupo Dinal y Lener Constructora
2339,115000.0,departamento,57.0,1.0,1.0,,-34.573006,-58.53809,Grupo Dinal y Lener Constructora
2340,72000.0,departamento,42.0,1.0,1.0,,-34.573006,-58.53809,Grupo Dinal y Lener Constructora
2341,80000.0,departamento,43.0,1.0,1.0,,-34.57101,-58.53574,Grupo Dinal y Lener Constructora
2342,80000.0,departamento,43.0,1.0,1.0,,-34.57101,-58.53574,Grupo Dinal y Lener Constructora
2343,117000.0,departamento,67.0,2.0,2.0,,-34.575024,-58.542286,Grupo Dinal y Lener Constructora
2344,73000.0,departamento,45.0,1.0,1.0,,-34.575024,-58.542286,Grupo Dinal y Lener Constructora
2345,79000.0,departamento,44.0,1.0,1.0,,-34.574844,-58.542362,Grupo Dinal y Lener Constructora
2346,130000.0,departamento,62.0,2.0,2.0,,-34.574844,-58.542362,Grupo Dinal y Lener Constructora
2347,55000.0,departamento,39.0,1.0,1.0,,-34.57656,-58.530922,Grupo Dinal y Lener Constructora
2348,110000.0,departamento,66.0,2.0,2.0,,-34.57656,-58.530922,Grupo Dinal y Lener Constructora
2349,83000.0,departamento,47.0,1.0,1.0,,-34.5744,-58.534164,Grupo Dinal y Lener Constructora
2350,113000.0,departamento,67.0,2.0,2.0,,-34.5744,-58.534164,Grupo Dinal y Lener Constructora
2351,72000.0,departamento,39.0,1.0,1.0,,-34.57252,-58.536446,Grupo Dinal y Lener Constructora
2352,130000.0,departamento,66.0,2.0,2.0,,-34.57252,-58.536446,Grupo Dinal y Lener Constructora
2353,59000.0,departamento,38.0,1.0,1.0,,-34.577328,-58.533745,Grupo Dinal y Lener Constructora
2354,115000.0,departamento,70.0,2.0,2.0,,-34.577328,-58.533745,Grupo Dinal y Lener Constructora
2355,120000.0,departamento,71.0,1.0,1.0,,-34.576336,-58.53497,Grupo Dinal y Lener Constructora
2356,105000.0,ph,88.0,3.0,1.0,,-34.548187,-58.56597,ALAN FANATICO GESTION INMOBILIARIA
2357,153000.0,departamento,68.0,2.0,2.0,5.0,-34.54574,-58.554646,Altamirano Propiedades
2358,95000.0,ph,82.0,2.0,,50.0,-34.564354,-58.53085,CARRERA PROPIEDADES
2359,38000.0,departamento,54.0,2.0,1.0,,-34.56806,-58.53429,PALACIO - Viviendas y Galpones.
2360,132000.0,departamento,70.0,2.0,2.0,,-34.574024,-58.53588,Grupo Dinal y Lener Constructora
2361,180000.0,casa,161.0,3.0,3.0,,-34.57941,-58.567875,PALACIO - Viviendas y Galpones.
2362,65000.0,departamento,42.0,1.0,1.0,,-34.580704,-58.536793,Grupo Dinal y Lener Constructora
2363,62000.0,departamento,42.0,1.0,1.0,,-34.580704,-58.536793,Grupo Dinal y Lener Constructora
2364,75000.0,departamento,80.0,3.0,,40.0,,,INMOBILIARIA MONTES DE OCA
2365,110000.0,departamento,80.0,2.0,1.0,25.0,-34.56735,-58.540764,Montenegro Propiedades
2366,,departamento,,3.0,1.0,50.0,-34.588566,-58.52207,MARQUEZ BIENES RAICES
2367,175000.0,casa,150.0,,,,,,MARQUEZ BIENES RAICES
2368,75000.0,departamento,41.0,1.0,,7.0,-34.582973,-58.53595,CARRERA PROPIEDADES
2369,65000.0,casa,160.0,4.0,2.0,60.0,-34.53643,-58.58213,Spolita Propiedades
2370,75000.0,departamento,60.0,2.0,1.0,,-34.571392,-58.542164,EDUARDO RUIZ PROPIEDADES
2371,110000.0,casa,100.0,4.0,2.0,8.0,,,CARRERA PROPIEDADES
2372,168000.0,casa,110.0,2.0,1.0,25.0,-34.563637,-58.53424,CARRERA PROPIEDADES
2373,130000.0,casa,125.0,3.0,2.0,40.0,-34.553932,-58.565342,Dic Propiedades S.A.
2374,125000.0,casa,130.0,3.0,2.0,40.0,-34.55314,-58.540573,ALAN FANATICO GESTION INMOBILIARIA
2375,50000.0,departamento,59.0,2.0,1.0,,,,ALAN FANATICO GESTION INMOBILIARIA
2376,105000.0,casa,73.0,2.0,1.0,40.0,-34.569466,-58.55145,Montenegro Propiedades
2377,,departamento,78.0,2.0,1.0,10.0,,,OLIVERA DE SCHWAB PROPIEDADES
2378,35000.0,ph,45.0,1.0,1.0,40.0,,,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2379,68000.0,departamento,63.0,2.0,1.0,0.0,-34.539036,-58.55647,ALAN FANATICO GESTION INMOBILIARIA
2380,78000.0,departamento,41.0,1.0,1.0,5.0,,,BARBARO PROPIEDADES
2381,65000.0,departamento,34.0,1.0,1.0,,-34.54217,-58.569126,CARRERA PROPIEDADES
2382,120000.0,casa,,3.0,2.0,,-34.559,-58.538857,PATRICIA NAVARRO NEGOCIOS INMOBILIARIOS
2383,93500.0,departamento,45.0,1.0,1.0,5.0,-34.545208,-58.54717,Gladys MENON Servicios Inmobiliarios
2384,67000.0,departamento,,2.0,1.0,,,,PALACIO - Viviendas y Galpones.
2385,58000.0,departamento,29.0,1.0,1.0,40.0,-34.549572,-58.55457,Altamirano Propiedades
2386,60000.0,departamento,60.0,3.0,1.0,,-34.557922,-58.53553,NOA PROPIEDADES
2387,73000.0,departamento,63.0,2.0,1.0,,-34.569702,-58.53703,BERNABE PROPIEDADES
2388,149000.0,departamento,58.0,2.0,1.0,,-34.548054,-58.55434,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2389,95000.0,departamento,50.0,1.0,1.0,3.0,-34.545708,-58.5537,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2390,75000.0,casa,110.0,2.0,1.0,30.0,-34.57961,-58.56356,CARRERA PROPIEDADES
2391,62000.0,departamento,58.0,1.0,1.0,,,,M.F.HERRERA PROPIEDADES
2392,75000.0,departamento,45.0,1.0,1.0,30.0,-34.554314,-58.547523,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2393,165000.0,casa,180.0,3.0,2.0,,-34.54172,-58.57675,Spolita Propiedades
2394,220000.0,casa,185.0,6.0,3.0,25.0,-34.58494,-58.53216,NELIDA DEJTIAR PROPIEDADES
2395,250000.0,casa,200.0,3.0,2.0,25.0,,,NELIDA DEJTIAR PROPIEDADES
2396,140000.0,departamento,140.0,4.0,2.0,20.0,-34.59066,-58.536232,NELIDA DEJTIAR PROPIEDADES
2397,170000.0,ph,120.0,,3.0,,-34.586514,-58.539963,NELIDA DEJTIAR PROPIEDADES
2398,208000.0,casa,150.0,3.0,2.0,25.0,-34.564133,-58.532227,Montenegro Propiedades
2399,130000.0,departamento,66.0,2.0,1.0,40.0,-34.55478,-58.557907,Montenegro Propiedades
2400,40000.0,departamento,30.0,1.0,1.0,60.0,-34.54431,-58.54771,Montenegro Propiedades
2401,45000.0,departamento,60.0,2.0,1.0,35.0,-34.558884,-58.570847,Montenegro Propiedades
2402,59000.0,departamento,38.0,0.0,1.0,0.0,-34.57151,-58.53731,Montenegro Propiedades
2403,340000.0,casa,330.0,4.0,4.0,0.0,-34.57663,-58.532677,Montenegro Propiedades
2404,120000.0,casa,,3.0,1.0,40.0,-34.56556,-58.562443,Montenegro Propiedades
2405,300000.0,casa,207.0,3.0,3.0,40.0,-34.561726,-58.549194,Montenegro Propiedades
2406,128000.0,casa,60.0,2.0,1.0,5.0,-34.564617,-58.54899,Montenegro Propiedades
2407,85000.0,departamento,48.0,2.0,1.0,30.0,-34.559418,-58.558163,Montenegro Propiedades
2408,120000.0,ph,100.0,3.0,1.0,,-34.52948,-58.57432,Spolita Propiedades
2409,100000.0,casa,150.0,3.0,2.0,,-34.53709,-58.5728,Spolita Propiedades
2410,58000.0,departamento,36.0,1.0,1.0,,-34.57115,-58.54227,NOA PROPIEDADES
2411,85000.0,departamento,40.0,1.0,1.0,,-34.57418,-58.54397,NOA PROPIEDADES
2412,135000.0,casa,127.0,3.0,2.0,60.0,,,GENZANO PROPIEDADES
2413,55000.0,departamento,30.0,0.0,1.0,40.0,-34.581463,-58.5366,QUERCIA INMOBILIARIA
2414,115000.0,casa,75.0,2.0,2.0,0.0,-34.53665,-58.55964,Sarro Pucheta Propiedades
2415,140000.0,casa,140.0,4.0,2.0,40.0,-34.55514,-58.533195,CARRERA PROPIEDADES
2416,95000.0,casa,85.0,2.0,1.0,,-34.53048,-58.56229,Spolita Propiedades
2417,162000.0,ph,135.0,4.0,2.0,15.0,-34.549175,-58.552956,Altamirano Propiedades
2418,72000.0,departamento,37.0,1.0,1.0,5.0,-34.567432,-58.544353,Montenegro Propiedades
2419,135000.0,departamento,75.0,2.0,1.0,10.0,-34.56703,-58.5433,Montenegro Propiedades
2420,58000.0,departamento,40.0,1.0,1.0,,-34.581463,-58.5366,NOA PROPIEDADES
2421,145000.0,ph,104.0,2.0,1.0,0.0,-34.54895,-58.543648,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2422,50000.0,departamento,30.0,0.0,1.0,,-34.583523,-58.538177,NOA PROPIEDADES
2423,119000.0,casa,,,,,-34.582222,-58.542496,BERNABE PROPIEDADES
2424,90000.0,casa,140.0,5.0,4.0,,-34.55955,-58.56328,Spolita Propiedades
2425,118000.0,departamento,65.0,2.0,,30.0,-34.56133,-58.541073,CARRERA PROPIEDADES
2426,95000.0,departamento,83.0,2.0,1.0,0.0,,,ALAN FANATICO GESTION INMOBILIARIA
2427,86000.0,ph,62.0,1.0,1.0,30.0,-34.5417,-58.55695,Alonso Inmobiliaria
2428,48000.0,departamento,42.0,1.0,,5.0,,,ALBARENQUE PROPIEDADES
2429,,casa,,,,,-34.53085,-58.568104,ALBARENQUE PROPIEDADES
2430,65000.0,casa,70.0,2.0,,5.0,-34.55881,-58.539116,CARRERA PROPIEDADES
2431,85000.0,ph,74.0,2.0,1.0,40.0,-34.53505,-58.54988,BOTTONI PROPIEDADES
2432,90000.0,ph,70.0,3.0,1.0,30.0,-34.585716,-58.546463,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2433,98000.0,ph,85.0,2.0,1.0,45.0,,,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2434,67000.0,departamento,50.0,1.0,1.0,,-34.57595,-58.53727,Barrionuevo Propiedades
2435,110000.0,casa,240.0,4.0,2.0,,-33.52092,-70.76313,Barrionuevo Propiedades
2436,320000.0,casa,370.0,3.0,3.0,,-34.55832,-58.539696,ALAN FANATICO GESTION INMOBILIARIA
2437,69000.0,ph,50.0,2.0,1.0,,,,Alicia Pinasco inmobiliaria
2438,140000.0,casa,162.0,3.0,2.0,,,,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2439,170000.0,casa,380.0,3.0,2.0,,-34.51659,-58.58343,Spolita Propiedades
2440,240000.0,departamento,150.0,3.0,2.0,30.0,-34.575935,-58.535076,BARBARO PROPIEDADES
2441,170000.0,casa,90.0,,,,-34.570477,-58.536804,EDUARDO RUIZ PROPIEDADES
2442,320000.0,casa,370.0,3.0,2.0,20.0,,,ALAN FANATICO GESTION INMOBILIARIA SUC.1
2443,80000.0,casa,100.0,2.0,1.0,35.0,-34.561222,-58.57021,ALAN FANATICO GESTION INMOBILIARIA
2444,77000.0,departamento,48.0,2.0,1.0,,-34.560852,-58.53982,CARRERA PROPIEDADES
2445,78000.0,departamento,48.0,2.0,1.0,,-34.560852,-58.53982,CARRERA PROPIEDADES
2446,85000.0,departamento,40.0,1.0,1.0,,-34.54927,-58.55463,Spolita Propiedades
2447,147000.0,casa,90.0,2.0,1.0,15.0,-34.542114,-58.56017,CARRERA PROPIEDADES
2448,100000.0,casa,110.0,2.0,1.0,,-34.508553,-58.580643,JOPER Propiedades
